Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Balikpapan, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",5086.63,5188.87,5485.22,5830.83,6170,6600,7000,7440,
"Balikpapan, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Current Price",11903.21,14413.4,15830.3,18298.97,20750,26530,29440,31660,
"Balikpapan, Kota","GDP on Other Service Sector (in IDR Million), Constant Price",374059.31,389406.09,411351.67,431178.12,445200,465860,486570,507400,
"Balikpapan, Kota","GDP on Other Service Sector (in IDR Million), Current Price",579792.24,660215.55,856850.45,1220585.87,1236420,1318750,1483220,1578770,
"Balikpapan, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",3479483.55,3625175.57,3794422.51,4029528.74,4265810,4441550,4686030,4863570,
"Balikpapan, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",4245734,4534553.82,4946344.93,5456284.95,5948720,6553080,7131110,7820840,
"Balikpapan, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",1072167.66,1406296.27,1557028.51,1725660.94,1922730,2135980,2276940,2549890,
"Balikpapan, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",1359493.15,1523517.19,1950818.96,2207715.95,2514640,3060620,3461010,3884040,
"Balikpapan, Kota","GDP on Utilities Sector (in IDR Million), Constant Price",111444.28,114874.56,121061.65,122258.75,125880,135810,176330,189910,
"Balikpapan, Kota","GDP on Utilities Sector (in IDR Million), Current Price",200405.42,206824.99,249378.92,273377.86,295680,332540,432050,471120,
"Balikpapan, Kota",General administration function expenditure (in IDR),3.19E+11,4.73E+11,5.15E+11,5.81E+11,5.34E+11,,,5.01E+11,
"Balikpapan, Kota",Goods and services expenditure (in IDR),1.28E+11,1.96E+11,2.34E+11,3.24E+11,3.82E+11,4.17E+11,4.37E+11,4.01E+11,3.97E+11
"Balikpapan, Kota",Health function expenditure (in IDR),13633272237,22585428118,47409530757,76157382766,1.02E+11,,,1.58E+11,
"Balikpapan, Kota",Household Access to Electricity: Total (in % of total household),,99.6,98.88,99.72,99.46,99.31049,99.50729,99.97,99.78144073
"Balikpapan, Kota",Household Access to Fixed Line Phone Connection (in % of total Household),30.79,,,42.83,,,44.17298,,
"Balikpapan, Kota",Household Access to safe Sanitation (in % of total Household),83.59,85.79,86.26,85.88,86.93,89.28579,88.99106,93.29,92.19821167
"Balikpapan, Kota",Household Access to Safe Water (in % of total household),84.89,90.95,90.06,90.56,92.29,95.4799,92.32082,97.37,97.1652298
"Balikpapan, Kota",Household per capita expenditure (in IDR),482335,620015,572506,,773517,848416,1123791,1281446,1300790.575
"Balikpapan, Kota",Housing and public facilities function expenditure (in IDR),2845725992,3957439002,6162016345,5345371878,10843406195,,,43850421745,
"Balikpapan, Kota",Human Development Index,76.10249,76.30208,76.62104,77.30775,,,74.03,,
"Balikpapan, Kota",Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),95.53888702,97.8374939,98.71068573,96.27109528,97.97307587,100,99.66595459,98.30873871,98.37962341
"Balikpapan, Kota","Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota","Import: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Balikpapan, Kota",Infrastructure function expenditure (in IDR),79283341541,1.92E+11,2.56E+11,5.33E+11,6.14E+11,,,2.86E+11,
"Balikpapan, Kota","Length of District Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota",Length of District Road: Bad Damage (in km) (Bina Marga Data),,,,,,,,,
"Balikpapan, Kota","Length of District Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of District Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota",Length of District Road: Fair (in km) (Bina Marga Data),,,,47,,,,,
"Balikpapan, Kota","Length of District Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota",Length of District Road: Good (in km) (Bina Marga Data),,,,223,,,,,
"Balikpapan, Kota","Length of District Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of District Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota",Length of District Road: Light Damage (in km) (Bina Marga Data),,,,20,,,,,
"Balikpapan, Kota","Length of District Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of District Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of National Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota","Length of Province Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Balikpapan, Kota",Literacy Rate for Population age 15 and over (in % of total population),96.75,97.63,97.98,98.32,98.1,98.76,97.97,98.35,98.98886108
"Balikpapan, Kota",Monthly Per Capita Household Education Expenditure (in IDR),23759,33809,23403,,38098,29997,50962,52314,78974.29333
"Balikpapan, Kota",Monthly Per Capita Household Health Expenditure (in IDR),10994,11278,12670,,16061,20881,38895,28918,29627.04699
"Balikpapan, Kota",Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),181684,234507,279038,,358685,365500,454370,510841,548505.4933
"Balikpapan, Kota",Morbidity Rate (in %),24.90539,25.69595,16.23406,22.4098,29.99422,23.96421,20.6631,19.45388615,17.94794202
"Balikpapan, Kota",Net Enrollment Ratio: Junior Secondary (in %),73.88,71.65,74.77,77.51,67.44,69.55,74.66,78.28,75.4580307
"Balikpapan, Kota",Net Enrollment Ratio: Primary (in %),91.95,90.81,90.95,92.02,92.23,89.28,90.88,93.98,98.1352005
"Balikpapan, Kota",Net Enrollment Ratio: Senior Secondary (in %),52.48,56.21,63.52,64.56,61.5,55.46,52.51,60.88,65.9236145
"Balikpapan, Kota",Number of Doctors,127,,,86,,,223,,
"Balikpapan, Kota",Number of hospitals,7,,,,,,8,,
"Balikpapan, Kota",Number of Midwives,99,,,175,,,166,,
"Balikpapan, Kota",Number of people employed,,,166972,202154,209165,228897,251588,251315,259335
"Balikpapan, Kota","Number of people employed in agriculture, forestry and fishery",,,9557,1773,14484,13341,25350,21168,21087
"Balikpapan, Kota",Number of people employed in construction sector,,,18161,11235,17993,15547,11167,22797,22121
"Balikpapan, Kota",Number of people employed in electricity and utilities sector,,,760,1328,1083,401,1992,,
"Balikpapan, Kota",Number of people employed in financial services sector,,,11451,15690,7778,16865,16238,16730,19496
"Balikpapan, Kota",Number of people employed in industrial sector,,,15902,18877,15137,14277,9187,14276,15636
"Balikpapan, Kota",Number of people employed in mining and quarrying sector,,,10496,10788,14280,17041,21151,19683,16112
"Balikpapan, Kota",Number of people employed in social services sector,,,29460,29158,42952,54617,56801,51355,57880
"Balikpapan, Kota","Number of people employed in trade, hotel and restaurant sector",,,52181,43251,74978,75830,87237,84246,81118
"Balikpapan, Kota",Number of people employed in transportation and telecommunication sector,,,19004,24382,20480,20978,22465,21060,25885
"Balikpapan, Kota",Number of people in labor force,,,197991,240836,242382,259391,286361,276760,281485
"Balikpapan, Kota",Number of people live below the poverty line (in number of people),17300,18000,18300,17600,18400,22900,19800,19700,14900
"Balikpapan, Kota",Number of people underemployed,,,15040,24375,23256,42891,41896,29902,37554
"Balikpapan, Kota",Number of people unemployed,,,31019,38682,33217,30494,34773,25445,22150
"Balikpapan, Kota",Number of Polindes (Poliklinik Desa/Village Polyclinic),4,,,,,,,,
"Balikpapan, Kota",Number of Puskesmas and its line services,37,,,,,,39,,
"Balikpapan, Kota",Number of schools at junior secondary level,56,,,51,,,55,,
"Balikpapan, Kota",Number of schools at primary level,190,,,192,,,188,,
"Balikpapan, Kota",Number of schools at Senior Secondary level,39,,,38,,,42,,
"Balikpapan, Kota","Number of Student: Junior Secondary Level (in number of people, 2009 data only)",,,,,12234,,,,
"Balikpapan, Kota","Number of Student: Primary Level (in number of people, 2009 data only)",,,,,59172,,,,
"Balikpapan, Kota","Number of Student: Senior Secondary Level (in number of people, 2009 data only)",,,,,9914,,,,
"Balikpapan, Kota","Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",,,,,1198,,,,
"Balikpapan, Kota","Number of Teacher: Primary Level (in number of people, 2009 data only)",,,,,2697,,,,
"Balikpapan, Kota","Number of Teacher: Senior Secondary Level (in number of people, 2009 data only)",,,,,1214,,,,
"Balikpapan, Kota",Others expenditure (in IDR),1.39E+11,2.03E+11,2.00E+11,2.24E+11,1.95E+11,2.18E+11,2.19E+11,1.38E+11,1.61E+11
"Balikpapan, Kota","Outstanding Deposits of Commercial Banks owned by Regional Government (Province Level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota",Palm Oil Land Area by type of condition: Damaged (in Hectares),,,,,,,,,
"Balikpapan, Kota",Palm Oil Land Area by type of condition: Immature (in Hectares),,,,,10,10,,,
"Balikpapan, Kota",Palm Oil Land Area by type of condition: Mature (in Hectares),,,,,,,,,
"Balikpapan, Kota",Palm Oil Land Area by type of ownership: Private (in Hectares),,,,,,,,,
"Balikpapan, Kota",Palm Oil Land Area by type of ownership: Smallholder (in Hectares),,,,,10,10,,,
"Balikpapan, Kota",Palm Oil Land Area by type of ownership: State Owned Enterprise (in Hectares),,,,,,,,,
"Balikpapan, Kota",Palm Oil Land Area: Total (in Hectares),,,,,10,10,,,
"Balikpapan, Kota",Palm Oil Yield by type of ownership: Private (in Kg/Ha),,,,,,,,,
"Balikpapan, Kota",Palm Oil Yield by type of ownership: Smallholder (in Kg/Ha),,,,,,,,,
"Balikpapan, Kota",Palm Oil Yield by type of ownership: State Owned Enterprise (in Kg/Ha),,,,,,,,,
"Balikpapan, Kota",Palm Production by type of ownership: Private (in Tons),,,,,,,,,
"Balikpapan, Kota",Palm Production by type of ownership: Smallholder (in Tons),,,,,,,,,
"Balikpapan, Kota",Palm Production by type of ownership: State Owned Enterprise (in Tons),,,,,,,,,
"Balikpapan, Kota",Palm Production: Total (in Tons),,,,,,,,,
"Balikpapan, Kota",Percentage of Population in Rural Areas (only 2005 and 2010) (in % of Total Population),6.242391739,,,,,5.57,5.572779,,
"Balikpapan, Kota",Percentage of Population in Urban Areas (only 2005 and 2010) (in % of Total Population),93.75760826,,,,,94.43,94.42722,,
"Balikpapan, Kota",Personnel expenditure (in IDR),1.62E+11,2.23E+11,2.74E+11,3.76E+11,4.00E+11,4.78E+11,5.52E+11,6.54E+11,7.79E+11
"Balikpapan, Kota",Poverty Gap (index),0.67,0.57,0.39,0.7,0.53,0.75,0.26,0.71,0.25
"Balikpapan, Kota",Poverty Line (in IDR),154450,169637,226599,251490,281245,313485,357077,389982,425146
"Balikpapan, Kota",Poverty Rate (in % of population),3.96,3.69,3.74,3.49,3.58,4.07,3.39,3.3,2.48
"Balikpapan, Kota","Public, law and order function expenditure (in IDR)",,,8438398495,12123020516,22082977140,,,22082251676,
"Balikpapan, Kota",Religious function expenditure (in IDR),,,,,,,,,
"Balikpapan, Kota",Social protection function expenditure (in IDR),3132130895,4656943459,1731471070,3853842826,77400000,,,1801715150,
"Balikpapan, Kota",Total Area (in Km²),503.31,503.31,503.31,527,527,,,,
"Balikpapan, Kota","Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Agriculture (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Business (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Construction (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Manufacture (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Other Services (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Social Services (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Trade (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Transportation (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Sector: Utilities (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Utilization: Consumption (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total credit by Utilization: Investment (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Credit by Utilization: Working Capital (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota","Total Deposits (province level, in IDR Million)",,,,,,,,,
"Balikpapan, Kota",Total Expenditure (in IDR),5.30E+11,8.63E+11,1.16E+12,1.65E+12,1.81E+12,1.38E+12,1.53E+12,1.67E+12,
"Balikpapan, Kota",Total GDP based on expenditure (in IDR Million),,,,,,,,,
"Balikpapan, Kota","Total GDP excluding Oil and Gas (in IDR Million), Constant Price",7280058.11,8029097.35,8672738.36,9551793.79,10390240,11256710,12225720,13284050,
"Balikpapan, Kota","Total GDP excluding Oil and Gas (in IDR Million), Current Price",9398803.75,10697541.68,12913742.98,15580564.47,17467620,19997410,22882880,26399950,
"Balikpapan, Kota","Total GDP including Oil and Gas (in IDR Million), Constant Price",12621678.53,13204717.77,13479345.05,15147326.07,15405240,16205280,17410850,17846460,
"Balikpapan, Kota","Total GDP including Oil and Gas (in IDR Million), Current Price",22353578.85,26493086.53,28081137.52,38527951.28,36521930,41108130,45176870,47115100,
"Balikpapan, Kota",Total General Allocation Grant/DAU (in IDR),1.35E+11,1.35E+11,1.79E+11,1.74E+11,1.77E+11,76988322000,2.68E+11,3.85E+11,4.27E+11
"Balikpapan, Kota",Total Natural Resource Revenue Sharing/DBH SDA (in IDR),3.50E+11,4.84E+11,3.64E+11,85661589504,2.99E+11,0,5.00E+11,5.42E+11,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Fishery (in IDR, realization value)",360493722,182074209,187437131,140043762,143432600,,,,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Forestry (in IDR, realization value)",4029479815,2353188297,6554619763,3438959392,3422100699,,,,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Gas (in IDR, realization value)",2.38E+11,3.28E+11,2.22E+11,3.51E+11,2.45E+11,,,,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",,,,,,,,,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",23804252923,35564880707,49998194366,87069049406,1.05E+11,,,,
"Balikpapan, Kota","Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",83802495821,1.10E+11,80259052741,1.36E+11,88394766846,,,,
"Balikpapan, Kota",Total Other Revenue (in IDR),42091732634,66639535776,2.88E+11,2.97E+11,3.25E+11,2.55E+11,4.16E+11,5.15E+11,4.71E+11
